player_name,player_link,Ht,Wt,40yd,Bench,Broad Jump,Shuttle,3Cone,Vertical
Harrison Smith,/players/S/SmitHa00.htm,74,213,4.54,19,122,4.12,6.63,34.0
Jacquies Smith,/players/S/SmitJa01.htm,75,253,4.75,21,110,4.31,7.25,31.5
Jaylon Smith,/players/S/SmitJa05.htm,74,223,4.67,0,0,0.0,0.0,0.0
Jimmy Smith,/players/S/SmitJi03.htm,74,211,4.42,24,123,4.06,6.93,36.0
Jonnu Smith,/players/S/SmitJo01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,/players/S/SmitJu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,/players/S/SmitKe03.htm,74,214,4.65,0,0,0.0,0.0,0.0
Lee Smith,/players/S/SmitLe00.htm,78,266,4.94,25,108,4.28,7.13,29.0
Marcus Smith,/players/S/SmitMa03.htm,75,251,4.66,23,121,4.47,7.48,35.0
Maurice Smith,/players/S/SmitMa04.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preston Smith,/players/S/SmitPr00.htm,77,271,4.74,24,121,4.28,7.07,34.0
Rod Smith,/players/S/SmitRo06.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Smith,/players/S/SmitRy00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Smith,/players/S/SmitSe99.htm,75,214,4.47,10,119,4.15,6.92,34.0
Shane Smith,/players/S/SmitSh02.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Telvin Smith,/players/S/SmitTe01.htm,75,218,4.52,0,119,0.0,0.0,31.5
Terrance Smith,/players/S/SmitTe04.htm,75,235,4.77,19,120,0.0,0.0,34.5
Torrey Smith,/players/S/SmitTo02.htm,73,204,4.41,19,126,4.13,6.72,41.0
Tyron Smith,/players/S/SmitTy00.htm,77,307,4.93,29,0,0.0,0.0,0.0
Tye Smith,/players/S/SmitTy01.htm,72,195,4.6,15,124,3.96,6.97,36.5
Za'Darius Smith,/players/S/SmitZa00.htm,76,274,4.83,23,113,4.66,7.42,29.0
Dawuane Smoot,/players/S/SmooDa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Snead ,/players/S/SneaWi00.htm,71,195,4.62,11,113,4.39,7.19,33.5
Kevin Snyder,/players/S/SnydKe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Solder,/players/S/SoldNa00.htm,80,319,4.96,21,110,4.34,7.44,32.0
Daniel Sorensen,/players/S/SoreDa01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dezmen Southward,/players/S/SoutDe00.htm,72,211,4.38,0,0,0.0,0.0,0.0
Bradley Sowell,/players/S/SoweBr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martrell Spaight,/players/S/SpaiMa00.htm,72,236,4.81,25,120,0.0,7.66,35.0
Quinton Spain,/players/S/SpaiQu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akeem Spence,/players/S/SpenAk00.htm,73,307,5.15,37,107,4.72,7.82,30.0
Noah Spence ,/players/S/SpenNo00.htm,74,251,4.8,25,121,4.35,7.21,35.0
Sean Spence,/players/S/SpenSe00.htm,71,231,4.66,12,119,4.28,7.46,33.5
C.J. Spiller,/players/S/SpilC.00.htm,71,196,4.37,18,0,0.0,0.0,0.0
Jason Spriggs,/players/S/SpriJa00.htm,78,301,4.94,31,115,4.44,7.7,31.5
Jeremy Sprinkle,/players/S/SpriJe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Sproles,/players/S/SproDa00.htm,66,187,4.47,23,105,3.96,6.96,33.0
Damion Square,/players/S/SquaDa00.htm,74,293,5.23,0,0,0.0,0.0,0.0
Matthew Stafford,/players/S/StafMa00.htm,74,225,4.81,0,107,4.47,7.06,30.5
Joe Staley,/players/S/StalJo20.htm,78,306,4.79,27,0,0.0,0.0,0.0
Drew Stanton,/players/S/StanDr00.htm,75,226,4.75,0,108,4.41,6.77,30.5
Julian Stanford,/players/S/StanJu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Stanley ,/players/S/StanRo00.htm,78,312,5.2,0,0,4.9,8.03,28.5
Anthony Steen,/players/S/SteeAn00.htm,75,314,5.33,0,0,0.0,0.0,0.0
Donald Stephenson ,/players/S/StepDo00.htm,77,312,4.94,19,114,4.78,7.52,35.5
Shamar Stephen,/players/S/StepSh00.htm,77,309,5.25,25,103,0.0,0.0,30.5
Neal Sterling,/players/S/SterNe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Sterup,/players/S/SterZa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ArDarius Stewart,/players/S/StewAr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darian Stewart,/players/S/StewDa00.htm,71,213,4.53,12,122,4.32,0.0,37.0
Grover Stewart,/players/S/StewGr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Stewart,/players/S/StewJo00.htm,70,235,4.46,28,128,0.0,0.0,36.5
Kenny Stills,/players/S/StilKe00.htm,72,194,4.38,16,124,4.35,0.0,33.5
Ed Stinson ,/players/S/StinEd00.htm,75,287,4.98,0,0,0.0,0.0,0.0
Luke Stocker,/players/S/StocLu00.htm,77,258,4.68,27,115,4.4,7.03,33.0
James Stone,/players/S/StonJa02.htm,76,306,5.17,22,105,4.63,8.16,27.5
Zach Strief,/players/S/StriZa20.htm,80,330,5.38,19,94,4.83,8.01,21.0
Jaelen Strong,/players/S/StroJa01.htm,74,217,4.44,0,123,0.0,0.0,42.0
Nathan Stupar,/players/S/StupNa01.htm,74,241,4.65,21,116,4.28,6.84,31.0
Caleb Sturgis,/players/S/SturCa00.htm,70,188,4.77,0,0,0.0,0.0,0.0
Xavier Su'a-Filo,/players/S/Sua-Xa00.htm,76,307,5.04,25,102,4.44,7.6,25.0
Ryan Succop,/players/S/SuccRy44.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,/players/S/SudfNa00.htm,78,234,5.02,0,105,0.0,0.0,29.0
Terrell Suggs,/players/S/SuggTe99.htm,75,262,4.84,0,0,0.0,0.0,0.0
Ndamukong Suh,/players/S/SuhxNd99.htm,76,307,5.03,32,105,4.44,7.21,35.5
John Sullivan,/players/S/SullJo24.htm,75,301,5.35,21,103,4.55,7.62,30.0
Nick Sundberg,/players/S/SundNi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,/players/S/SupePh00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Sutton,/players/S/SuttCa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,/players/S/SwaiGe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Swanson,/players/S/SwanTr00.htm,77,312,5.28,20,95,4.65,7.73,26.0
D.J. Swearinger,/players/S/SweaDJ00.htm,70,208,4.67,17,124,4.11,6.7,37.0
J.R. Sweezy,/players/S/SweeJ.00.htm,77,298,4.97,21,113,4.41,7.4,36.0
Ryan Switzer,/players/S/SwitRy00.htm,68,181,4.51,11,116,4.0,6.77,32.0
Tyrone Swoopes,/players/S/SwooTy00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teez Tabor,/players/T/TaboTe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aqib Talib,/players/T/TaliAq99.htm,73,202,4.44,10,131,4.22,6.82,38.0
Keith Tandy,/players/T/TandKe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordrea Tankersley,/players/T/TankCo00.htm,73,199,4.4,13,121,4.32,7.0,29.5
Charles Tapper ,/players/T/TappCh00.htm,75,271,4.59,23,119,0.0,0.0,34.0
Darryl Tapp,/players/T/TappDa20.htm,74,252,4.83,27,109,4.48,7.31,33.0
Jaquiski Tartt,/players/T/TartJa00.htm,73,221,4.53,0,124,0.0,0.0,0.0
Brandon Tate,/players/T/TateBr00.htm,72,183,4.52,0,0,0.0,0.0,0.0
Golden Tate,/players/T/TateGo00.htm,70,199,4.42,17,120,4.34,7.12,35.0
Pita Taumoepenu,/players/T/TaumPi00.htm,73,243,4.67,24,112,4.33,6.91,28.5
Giorgio Tavecchio,/players/T/TaveGi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Taylor,/players/T/TaylDe00.htm,79,266,4.72,14,128,4.3,6.89,35.0
Jamar Taylor,/players/T/TaylJa01.htm,71,192,4.39,22,127,4.06,6.82,35.0
Jordan Taylor,/players/T/TaylJo01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lane Taylor,/players/T/TaylLa01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taywan Taylor,/players/T/TaylTa00.htm,71,203,4.5,13,132,4.21,6.57,33.5
Trent Taylor,/players/T/TaylTr02.htm,68,181,4.63,13,117,4.01,6.74,33.0
Tyrod Taylor,/players/T/TaylTy00.htm,73,217,4.47,0,126,4.09,6.78,37.5
Vincent Taylor,/players/T/TaylVi00.htm,75,304,5.07,26,108,4.72,7.58,28.5
Randall Telfer,/players/T/TelfRa00.htm,76,250,4.83,20,0,0.0,0.0,0.0
Manti Te'o,/players/T/TeoxMa00.htm,73,241,4.82,0,113,4.27,7.13,33.0
Steven Terrell,/players/T/TerrSt00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Tevi,/players/T/TeviSa00.htm,77,311,5.27,15,107,4.6,7.84,26.0
Adam Thielen,/players/T/ThieAd00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Thompson,/players/T/ThomCa02.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Thomas,/players/T/ThomCa99.htm,76,330,5.16,31,102,4.78,7.68,29.0
Chris Thompson,/players/T/ThomCh03.htm,67,192,4.42,21,0,0.0,0.0,0.0
Chris Thompson,/players/T/ThomCh05.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darian Thompson,/players/T/ThomDa05.htm,74,208,4.69,12,118,4.33,7.26,32.5
Demaryius Thomas,/players/T/ThomDe03.htm,75,224,4.52,0,0,0.0,0.0,0.0
Deonte Thompson,/players/T/ThomDe04.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,/players/T/ThomDe05.htm,69,174,4.39,8,124,0.0,0.0,32.0
Dymonte Thomas,/players/T/ThomDy01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Thomas,/players/T/ThomEa99.htm,70,208,4.43,21,113,0.0,0.0,0.0
J.T. Thomas,/players/T/ThomJ.02.htm,73,241,4.65,23,114,4.28,7.23,30.5
Joe Thomas,/players/T/ThomJo04.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Thomas,/players/T/ThomJo28.htm,79,311,4.92,28,110,4.88,7.95,33.0
Julius Thomas,/players/T/ThomJu00.htm,77,246,4.64,16,111,4.31,6.96,35.5
Lawrence Thomas,/players/T/ThomLa04.htm,75,286,4.98,0,113,0.0,0.0,35.0
Logan Thomas,/players/T/ThomLo00.htm,78,248,4.61,0,118,4.18,7.05,35.5
Michael Thomas,/players/T/ThomMi02.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Thomas,/players/T/ThomMi04.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Thomas,/players/T/ThomMi05.htm,75,212,4.57,18,126,4.13,6.8,35.0
Peyton Thompson,/players/T/ThomPe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Thomas,/players/T/ThomRo04.htm,73,327,5.26,32,0,0.0,0.0,0.0
Shamarko Thomas,/players/T/ThomSh00.htm,69,213,4.42,28,133,4.26,0.0,40.5
Shaq Thompson,/players/T/ThomSh01.htm,72,228,4.64,0,117,4.08,6.99,33.5
Solomon Thomas ,/players/T/ThomSo00.htm,75,273,4.69,30,126,4.28,6.95,35.0
Tedric Thompson,/players/T/ThomTe00.htm,72,204,4.6,17,117,4.36,7.11,32.5
Cedric Thornton ,/players/T/ThorCe00.htm,75,309,5.25,23,101,4.71,7.7,27.0
Khyri Thornton ,/players/T/ThorKh00.htm,75,304,5.03,28,112,4.76,7.83,29.0
Neiko Thorpe,/players/T/ThorNe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Thuney,/players/T/ThunJo00.htm,77,304,4.95,28,110,4.54,7.47,28.5
Lawrence Timmons,/players/T/TimmLa99.htm,73,234,4.66,25,123,4.32,6.89,35.0
John Timu,/players/T/TimuJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Tobin,/players/T/TobiMa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Todman,/players/T/TodmJo00.htm,69,203,4.4,25,126,4.18,7.24,38.0
Levine Toilolo,/players/T/ToilLe00.htm,80,260,4.86,17,113,4.57,7.09,31.0
Mike Tolbert,/players/T/TolbMi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Tolzien,/players/T/TolzSc00.htm,74,212,4.92,0,116,4.12,6.84,29.5
Dalvin Tomlinson,/players/T/TomlDa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Tomlinson,/players/T/TomlEr01.htm,78,263,4.98,19,110,4.54,7.46,30.5
Laken Tomlinson,/players/T/TomlLa01.htm,75,323,5.33,25,103,4.87,8.17,31.5
Korey Toomer,/players/T/ToomKo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fitzgerald Toussaint,/players/T/TousFi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Travis,/players/T/TravRo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brynden Trawick,/players/T/TrawBr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Traylor,/players/T/TrayAu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,/players/T/TreaLa00.htm,74,221,4.52,12,117,0.0,0.0,33.0
Bryce Treggs,/players/T/TregBr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.C. Tretter,/players/T/TretJC00.htm,76,307,5.09,29,109,4.69,7.48,29.5
Danny Trevathan,/players/T/TrevDa00.htm,72,237,4.84,18,111,0.0,0.0,31.5
Jordan Tripp,/players/T/TripJo00.htm,75,234,4.67,22,120,3.96,6.89,37.5
Mitch Trubisky ,/players/T/TrubMi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desmond Trufant,/players/T/TrufDe00.htm,72,190,4.38,16,125,3.85,0.0,37.5
Justin Tucker,/players/T/TuckJu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Tuerk,/players/T/TuerMa00.htm,77,298,5.12,22,0,0.0,0.0,0.0
Stephon Tuitt,/players/T/TuitSt00.htm,77,304,4.92,31,0,0.0,0.0,0.0
Laremy Tunsil,/players/T/TunsLa00.htm,77,310,5.23,0,0,0.0,0.0,0.0
Josh Tupou,/players/T/TupoJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tani Tupou,/players/T/TupoTa01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Turbin,/players/T/TurbRo00.htm,70,222,4.42,28,122,4.31,7.16,36.0
Billy Turner,/players/T/TurnBi00.htm,77,315,5.16,25,108,4.71,7.92,28.0
Trai Turner,/players/T/TurnTr01.htm,75,310,4.93,25,0,0.0,0.0,27.5
Will Tye,/players/T/TyexWi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Unger,/players/U/UngeMa20.htm,77,309,5.26,22,93,4.5,7.39,24.5
Mitch Unrein,/players/U/UnreMi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtney Upshaw,/players/U/UpshCo00.htm,74,272,4.74,22,0,0.0,0.0,0.0
Brent Urban ,/players/U/UrbaBr00.htm,79,295,4.98,0,0,0.0,0.0,0.0
C.J. Uzomah,/players/U/UzomC.00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Vaccaro,/players/V/VaccKe00.htm,72,214,4.63,15,121,4.06,6.78,38.0
Destiny Vaeao,/players/V/VaeaDe01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halapoulivaati Vaitai,/players/V/VaitHa00.htm,78,320,5.26,23,113,5.0,8.26,29.0
Hakeem Valles,/players/V/VallHa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanner Vallejo,/players/V/VallTa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremiah Valoaga,/players/V/ValoJe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Van Noy,/players/V/VanNKy00.htm,75,243,4.71,21,112,4.2,7.22,32.5
Greg Van Roten,/players/V/VanRGr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Vanderdoes,/players/V/VandEd00.htm,75,305,4.99,28,111,4.39,7.69,28.5
Jason Vander Laan,/players/V/VandJa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,/players/V/VannNi00.htm,78,257,4.76,17,111,4.2,7.05,30.5
Jared Veldheer,/players/V/VeldJa20.htm,80,312,5.06,32,109,4.51,7.4,33.5
Joe Vellano,/players/V/VellJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Vereen,/players/V/VereSh00.htm,70,210,4.49,31,115,4.28,6.95,34.0
Alterraun Verner,/players/V/VernAl99.htm,70,189,4.52,11,116,4.12,6.7,32.0
Olivier Vernon,/players/V/VernOl00.htm,74,261,4.73,31,122,4.5,7.39,34.5
Jason Verrett,/players/V/VerrJa00.htm,69,189,4.38,0,128,4.0,6.69,39.0
Nick Vigil,/players/V/VigiNi00.htm,74,239,4.72,0,115,4.0,6.73,31.5
Zach Vigil,/players/V/VigiZa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Villanueva,/players/V/VillAl00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Vitale,/players/V/VitaDa00.htm,73,239,4.6,30,123,4.12,7.12,38.5
Justin Vogel,/players/V/VogeJu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Vujnovich,/players/V/VujnJe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Vinatieri,/players/V/vinatada01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaAdrian Waddle ,/players/W/WaddLa01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Wagner,/players/W/WagnBo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Wagner,/players/W/WagnRi00.htm,78,308,5.17,20,101,4.91,7.94,31.5
Cameron Wake,/players/W/WakeCa00.htm,75,236,4.65,20,130,4.11,7.12,45.5
Erik Walden,/players/W/WaldEr99.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clive Walford,/players/W/WalfCl00.htm,76,251,4.79,20,120,4.57,7.32,35.0
Anthony Walker,/players/W/WalkAn01.htm,73,238,4.65,23,116,4.34,7.23,30.5
DeMarcus Walker,/players/W/WalkDe03.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delanie Walker,/players/W/WalkHu00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Walker,/players/W/WalkJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Walker,/players/W/WalkJo01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrunn Walker,/players/W/WalkTy00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Wallace,/players/W/WallAa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Wallace,/players/W/WallMi00.htm,72,199,4.33,14,129,4.27,6.9,40.0
Blair Walsh,/players/W/WalsBl00.htm,69,187,4.96,0,0,0.0,0.0,0.0
Leterrius Walton,/players/W/WaltLe00.htm,77,319,5.25,25,103,4.78,7.91,27.0
Channing Ward,/players/W/WardCh00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmie Ward,/players/W/WardJi01.htm,71,193,4.59,9,0,0.0,0.0,0.0
Jihad Ward,/players/W/WardJi02.htm,77,297,5.11,20,111,4.63,7.38,25.0
T.J. Ward,/players/W/WardT.99.htm,70,211,4.56,19,121,0.0,0.0,34.0
Terron Ward,/players/W/WardTe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jylan Ware,/players/W/WareJy00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Warford,/players/W/WarfLa00.htm,75,332,5.58,28,96,5.1,7.78,22.5
Chance Warmack,/players/W/WarmCh00.htm,74,317,5.49,0,110,0.0,0.0,0.0
Adolphus Washington,/players/W/WashAd00.htm,75,301,5.17,21,99,4.79,8.06,27.0
Charles Washington,/players/W/WashCh01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cornelius Washington,/players/W/WashCo00.htm,76,265,4.55,36,128,0.0,0.0,39.0
DeAndre Washington,/players/W/WashDe00.htm,68,204,4.49,24,116,4.2,7.03,34.5
Dwayne Washington,/players/W/WashDw00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Watford,/players/W/WatfEa00.htm,75,300,5.06,24,107,5.0,7.77,30.0
Carlos Watkins,/players/W/WatkCa00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Watkins,/players/W/WatkJa01.htm,71,194,4.41,22,0,0.0,0.0,0.0
Sammy Watkins,/players/W/WatkSa00.htm,73,211,4.43,16,126,4.34,6.95,34.0
Ben Watson,/players/W/WatsBe00.htm,75,258,4.5,34,123,4.11,7.38,35.5
Deshaun Watson ,/players/W/WatsDe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dekoda Watson,/players/W/WatsDe99.htm,73,240,4.55,24,134,4.11,7.06,40.0
Menelik Watson,/players/W/WatsMe00.htm,77,310,5.29,0,103,5.01,8.31,24.5
Terrell Watson,/players/W/WatsTe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,/players/W/WattDe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Watt,/players/W/WattJ.00.htm,77,290,4.81,34,120,4.21,6.88,37.0
T.J. Watt ,/players/W/WattT.00.htm,76,252,4.69,21,128,4.13,6.79,37.0
Trae Waynes,/players/W/WaynTr00.htm,72,186,4.31,19,122,4.39,7.06,38.0
Tress Way,/players/W/WayxTr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Weatherspoon,/players/W/WeatSe99.htm,73,239,4.62,34,123,4.38,6.99,40.0
Stephen Weatherly,/players/W/WeatSt00.htm,76,267,4.61,23,117,0.0,0.0,31.0
Joe Webb,/players/W/WebbJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lardarius Webb,/players/W/WebbLa99.htm,70,179,4.35,15,121,4.1,6.77,36.5
Kayvon Webster,/players/W/WebsKa00.htm,70,195,4.41,14,125,0.0,0.0,35.0
Eric Weddle,/players/W/WeddEr99.htm,71,203,4.48,11,113,4.12,6.78,33.5
Jon Weeks,/players/W/WeekJo00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,/players/W/WeemEr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Wells,/players/W/WellJo02.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz ,/players/W/WentCa00.htm,77,237,4.77,0,118,4.15,6.86,30.5
Charcandrick West ,/players/W/WestCh01.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Westerman ,/players/W/WestCh02.htm,75,298,5.12,34,98,4.71,7.69,0.0
Dede Westbrook,/players/W/WestDe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Westbrooks ,/players/W/WestEt00.htm,75,267,4.9,19,110,4.67,7.3,29.0
Leonard Wester ,/players/W/WestLe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrance West ,/players/W/WestTe00.htm,69,225,4.56,16,120,0.0,0.0,33.5
John Wetzel,/players/W/WetzJo00.htm,79,315,5.46,22,105,4.81,7.9,25.0
Griff Whalen,/players/W/WhalGr00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus Wheaton,/players/W/WheaMa00.htm,71,189,4.45,20,120,4.02,6.8,37.0
Chad Wheeler,/players/W/WheeCh00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Whitworth,/players/W/WhitAn20.htm,79,334,5.16,28,112,4.83,8.23,30.5
Cody Whitehair,/players/W/WhitCo03.htm,76,301,5.02,16,110,4.58,7.32,25.5
D.J. White,/players/W/WhitD.00.htm,71,193,4.49,17,132,4.33,7.18,33.0
DeAndrew White,/players/W/WhitDe01.htm,71,193,4.44,0,118,4.18,6.97,34.5
Fozzy Whittaker,/players/W/WhitFo00.htm,69,193,4.49,20,0,0.0,0.0,0.0
Isaac Whitney,/players/W/WhitIs00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White ,/players/W/WhitJa02.htm,69,204,4.57,23,114,4.2,7.05,32.0
Jermaine Whitehead,/players/W/WhitJe02.htm,71,197,4.59,15,128,4.11,6.95,37.0
Kevin White,/players/W/WhitKe00.htm,75,215,4.35,23,123,4.14,6.92,36.5
Tahir Whitehead,/players/W/WhitTa00.htm,73,233,4.62,21,124,4.37,7.14,37.0
TreDavious White ,/players/W/WhitTr01.htm,71,192,4.47,16,119,4.32,6.9,32.0
Kenny Wiggins,/players/W/WiggKe00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Wilber,/players/W/WilbKy00.htm,76,249,4.73,25,117,4.31,7.11,33.5
J.J. Wilcox,/players/W/WilcJ.00.htm,72,213,4.57,17,124,4.09,7.02,35.0
Michael Wilhoite,/players/W/WilhMi00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Wilkinson,/players/W/WilkEl00.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Wilkerson,/players/W/WilkMu00.htm,76,315,4.96,27,106,4.59,7.31,26.0
Andre Williams,/players/W/WillAn00.htm,71,230,4.56,0,129,4.06,7.27,38.0
Avery Williamson,/players/W/WillAv00.htm,73,246,4.66,25,120,4.07,7.11,30.5
Brandon Williams,/players/W/WillBr02.htm,73,335,5.37,38,102,4.91,8.09,29.5
Brandon Williams,/players/W/WillBr04.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,/players/W/WillBr07.htm,71,197,4.37,18,118,4.19,6.85,30.5
Chad Williams,/players/W/WillCh05.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Williams,/players/W/WillDa05.htm,71,222,4.45,16,121,4.25,7.37,35.5
